pid,category,name,base_price,price,unit_price,arrival,rating,reward,url
7180259854,household_items,"미쟝센 살롱 플러스 클리닉 10 헤어트리트먼트 손상모발용, 250ml, 1개","35,300","23,000",(10ml당 920원),5/30(목) 도착 예정,(24705),"최대 1,150원 적립",coupang_img\7180259854.jpg
7340186512,household_items,"크리넥스 안심 3겹 키친타올 롤키친타올, 130매, 12개","47,530","27,960",(10매당 179원),모레(수) 도착 예정,(49719),"최대 1,398원 적립",coupang_img\7340186512.jpg
6613097581,household_items,"미쟝센 퍼펙트 세럼 홈 케어 트리트먼트, 900ml, 1개","36,040","21,200",(10ml당 236원),모레(수) 도착 예정,(9205),"최대 1,060원 적립",coupang_img\6613097581.jpg
7828608835,household_items,"코멧 280시리즈 매직 리필 무향 비닐봉투, 27L, 10개","17,500","13,990","(1매당 1,399원)",내일(화) 도착 보장,(282),최대 700원 적립,coupang_img\7828608835.jpg
4574748037,household_items,"좋은느낌 에어핏 쿠션 수퍼롱 생리대 날개형, 20개입, 2개","46,940","27,610",(1개당 690원),모레(수) 도착 예정,(42232),"최대 1,380원 적립",coupang_img\4574748037.jpg
1708593575,household_items,"샤프란 꽃담초 연꽃 섬유유연제, 1개, 5.5L","18,900","15,200",(100ml당 276원),내일(화) 도착 보장,(5802),최대 760원 적립,coupang_img\1708593575.jpg
6046174321,household_items,"스너글 허거블 선샤인 섬유유연제 햇빛건조향 본품, 4L, 1개","34,800","24,400",(100ml당 610원),5/31(금) 도착 예정,(11272),"최대 1,220원 적립",coupang_img\6046174321.jpg
187542484,household_items,"코멧 하이드로콜로이드 스팟패치 원형, 120매입, 1개","9,500","8,990",(1개당 75원),내일(화) 도착 보장,(43643),최대 450원 적립,coupang_img\187542484.jpg
7070771728,household_items,"참 순수한 베이킹소다 2KG 1EA 주방세정제 베이킹소다청소, 1개","31,100","12,690",(100g당 635원),모레(수) 도착 예정,(21621),최대 635원 적립,coupang_img\7070771728.jpg
128467839,household_items,"메디플라워 보니타 가든 핸드크림 6종세트 + 쇼핑백, 2세트","18,690","16,900","(1세트당 8,450원)",내일(화) 도착 보장,(6100),최대 845원 적립,coupang_img\128467839.jpg
6583185155,household_items,"가그린 오리지널 구강청결제, 750ml, 3개","54,570","32,100",(10ml당 143원),모레(수) 도착 예정,(87441),"최대 1,605원 적립",coupang_img\6583185155.jpg
1898771223,household_items,"탐사 오래가는 변기세정제, 40g, 10개","12,900","9,790","(100g당 2,448원)",내일(화) 도착 보장,(40067),최대 490원 적립,coupang_img\1898771223.jpg
1312816044,household_items,"탐사 무인쇄 종이컵 180ml, 1000개입","18,900","13,490",(1개입당 13원),내일(화) 도착 보장,(33055),최대 675원 적립,coupang_img\1312816044.jpg
1883623856,household_items,"몬스터 클리어 겔 다용도 초강력 실리콘 투명 양면테이프 3m, 1개","12,900","11,150","(1개당 11,150원)",내일(화) 도착 보장,(37532),최대 558원 적립,coupang_img\1883623856.jpg
241327306,household_items,"밀크바오밥 대용량 바디워시 베이비파우더향, 1000ml, 1개","16,900","12,900","(100ml당 1,290원)",내일(화) 도착 보장,(28270),최대 548원 적립,coupang_img\241327306.jpg
5354055591,household_items,"더샘 힐링 티 가든 그린티 클렌징 워터, 500ml, 2개","72,480","19,880",(10ml당 199원),5/31(금) 도착 예정,(16083),최대 994원 적립,coupang_img\5354055591.jpg
2321304347,household_items,"크린손 크린 위생장갑 알뜰형 500매, 2개","35,280","20,750",(1매당 21원),모레(수) 도착 예정,(19435),"최대 1,038원 적립",coupang_img\2321304347.jpg
250854748,household_items,"살림백서 뿌리는 곰팡이제거제, 400ml, 2개","17,800","9,900","(100ml당 1,238원)",내일(화) 도착 보장,(39632),최대 495원 적립,coupang_img\250854748.jpg
5110086166,household_items,"생활공작소 세탁조 크리너, 450g, 5개","18,100","10,900",(100g당 484원),내일(화) 도착 보장,(20765),최대 545원 적립,coupang_img\5110086166.jpg
5507883,household_items,"샤워메이트 내추럴 퍼퓸 바디워시 체리블라섬, 900ml, 4개","17,800","15,620",(100ml당 434원),내일(화) 도착 보장,(18442),최대 781원 적립,coupang_img\5507883.jpg
5654718071,household_items,"2080 닥터크리닉 치석치약, 140g, 5개","36,530","21,490",(10g당 307원),모레(수) 도착 예정,(9064),"최대 1,075원 적립",coupang_img\5654718071.jpg
7256976923,household_items,"프리미엄골드 3겹테코 화장지, 30롤, 2개","53,800","25,900",(10m당 144원),내일(화) 도착 보장,(75889),"최대 1,295원 적립",coupang_img\7256976923.jpg
7857901568,household_items,"베베앙 120 엠보싱 대용량 아기물티슈 캡형 50gsm, 120매, 10개","25,900","12,990",(10매당 108원),내일(화) 도착 보장,(25528),최대 610원 적립,coupang_img\7857901568.jpg
7374898211,household_items,"탐사 클래식 3겹 펄프 36롤 화장지, 1팩","19,900","14,200",(10m당 146원),내일(화) 도착 보장,(3785),최대 710원 적립,coupang_img\7374898211.jpg
4550089771,household_items,"탐사 라벤더 에센셜 비누, 90g, 20개","17,000","13,990",(1개당 700원),내일(화) 도착 보장,(27920),최대 700원 적립,coupang_img\4550089771.jpg
346977440,household_items,"케라시스 아르간오일 샴푸, 1L, 2개","39,800","14,450",(100ml당 723원),내일(화) 도착 보장,(13421),최대 645원 적립,coupang_img\346977440.jpg
7135900213,household_items,"크리넥스 안심 클래식 키친타올 200매, 8개","40,020","23,540",(10매당 147원),모레(수) 도착 예정,(55884),"최대 1,177원 적립",coupang_img\7135900213.jpg
218273168,household_items,"번개표 이동형 멀티탭 콘센트 절전형 개별스위치 3구 WI-MC21633, 3m, 1개","11,900","11,620","(1개당 11,620원)",내일(화) 도착 보장,(29863),최대 581원 적립,coupang_img\218273168.jpg
3428405,household_items,"헬로 순수 3겹 도톰한 고급롤화장지 30m, 30롤, 1팩","22,900","13,300",(10m당 148원),내일(화) 도착 보장,(32751),최대 599원 적립,coupang_img\3428405.jpg
5381819004,household_items,"쏘피 한결 오버나이트 날개형 슈퍼롱, 20개입, 2팩","21,800","9,920",(1개입당 248원),내일(화) 도착 보장,(15782),최대 471원 적립,coupang_img\5381819004.jpg
7354584016,household_items,"도브 뷰티 너리싱 바디워시, 1kg, 2개","14,900","9,900",(100g당 495원),모레(수) 도착 예정,(46502),최대 495원 적립,coupang_img\7354584016.jpg
307012900,household_items,"홈플래닛 알카라인 건전지 패밀리팩 AA 20p + AAA 20p, 1세트, 40개입","12,790","10,790",(1개입당 270원),내일(화) 도착 보장,(20401),최대 540원 적립,coupang_img\307012900.jpg
169735217,household_items,"탐사 체리블라썸 천연펄프 3겹 롤화장지 27m 30롤, 1팩","17,100","12,490",(10m당 154원),내일(화) 도착 보장,(18143),최대 600원 적립,coupang_img\169735217.jpg
5398087402,household_items,"마이비 얼룩제거제 리필 300ml 3팩, 3개","70,020","19,590","(100ml당 2,177원)",5/31(금) 도착 예정,(3395),최대 980원 적립,coupang_img\5398087402.jpg
7839364154,household_items,"아이깨끗해 순 폼 핸드 솝 파우더향, 450ml, 3개","36,840","21,670","(100ml당 1,605원)",모레(수) 도착 예정,(77756),"최대 1,084원 적립",coupang_img\7839364154.jpg
1465379083,household_items,"탐사 분리수거 배접 비닐 봉투, 60L, 200매","14,900","11,490",(1매당 57원),내일(화) 도착 보장,(36166),최대 575원 적립,coupang_img\1465379083.jpg
252301180,household_items,"코멧 저자극 시그니처 아기 물티슈 엠보싱 캡형, 100매, 10팩","23,900","12,990",(10매당 130원),내일(화) 도착 보장,(274322),최대 640원 적립,coupang_img\252301180.jpg
6543271306,household_items,"미쟝센 퍼펙트 세럼 샴푸 900ml, 1개","27,800","22,300","(100ml당 2,478원)",5/30(목) 도착 예정,(48196),"최대 1,115원 적립",coupang_img\6543271306.jpg
7868261454,household_items,"바이아우어 10만PPM 단백질 맥주효모 트리트먼트, 2개, 1000ml","47,000","23,500",(10ml당 118원),내일(화) 도착 보장,(1801),"최대 1,175원 적립",coupang_img\7868261454.jpg
7025862521,household_items,"르샤트라 건조기용 드라이시트 피오니부케 본품, 1개, 120매","38,880","22,870",(1개입당 191원),모레(수) 도착 예정,(59125),"최대 1,144원 적립",coupang_img\7025862521.jpg
7724067077,household_items,"쉬크 인튜이션 레몬베리 브리즈 제모기 면도날, 3개입, 1개","28,410","16,710","(1개당 5,570원)",모레(수) 도착 예정,(1678),최대 835원 적립,coupang_img\7724067077.jpg
6577880987,household_items,"탐사 깨끗한 플러스 키친타월, 250매, 12개","19,900","14,490",(10매당 48원),내일(화) 도착 보장,(24734),최대 700원 적립,coupang_img\6577880987.jpg
5542374543,household_items,"해피바스 오리지널 컬렉션 비누 솝라벤더향, 90g, 8개","34,780","19,820","(1개당 2,478원)",5/31(금) 도착 예정,(63004),최대 991원 적립,coupang_img\5542374543.jpg
52348,household_items,"컴배트 파워 타게트형 12p, 2개","23,800","15,120","(1개당 7,560원)",내일(화) 도착 보장,(32419),최대 680원 적립,coupang_img\52348.jpg
7549169480,household_items,"노즈스위퍼 코세척기 + 코세척분말 80포, 1세트","17,660","16,730","(1개당 16,730원)",내일(화) 도착 보장,(8400),최대 836원 적립,coupang_img\7549169480.jpg
1067152381,household_items,"퀸 001 울트라씬 콘돔, 12개입, 2개","23,800","16,480",(1개당 687원),내일(화) 도착 보장,(29344),최대 824원 적립,coupang_img\1067152381.jpg
6997116375,household_items,"이니스프리 화산송이 모공 바하 대용량 클렌징 폼, 250g, 1개","19,000","11,960",(10g당 478원),내일(화) 도착 보장,(56669),최대 598원 적립,coupang_img\6997116375.jpg
4841458481,household_items,"나드 고보습 테라피 바디오일, 300ml, 1개","16,000","9,900",(10ml당 330원),내일(화) 도착 보장,(11432),최대 495원 적립,coupang_img\4841458481.jpg
6250586914,household_items,한율 어린쑥 진정 맑은 클렌징폼 120g 1개,"59,760","18,500","(10g당 1,542원)",5/31(금) 도착 예정,(4038),최대 925원 적립,coupang_img\6250586914.jpg
7164345502,household_items,"세타필 모이스춰라이징 대용량 로션, 591ml, 2개","37,500","23,700",(10ml당 201원),모레(수) 도착 예정,(136183),"최대 1,185원 적립",coupang_img\7164345502.jpg
1690043114,household_items,"바닐라코 클린 잇 제로 클렌징밤 포어 클래리파잉, 100ml, 1개","20,000","13,950","(10ml당 1,395원)",내일(화) 도착 보장,(6484),최대 698원 적립,coupang_img\1690043114.jpg
1176713569,household_items,"일리윤 히알루론 모이스춰 수분크림, 100ml, 1개","33,680","19,810","(10ml당 1,981원)",모레(수) 도착 예정,(32848),최대 990원 적립,coupang_img\1176713569.jpg
7106536128,household_items,"2080 진지발리스 허벌민트 잇몸치약, 150g, 10개","24,000","15,580",(10g당 104원),내일(화) 도착 보장,(31324),최대 779원 적립,coupang_img\7106536128.jpg
6344669572,household_items,"크리넥스 99+ 거품형 핸드워시 허브파우더향, 4L, 1개","85,890","19,690",(100ml당 492원),5/31(금) 도착 예정,(4318),최대 985원 적립,coupang_img\6344669572.jpg
1930041613,household_items,"바세린 모이스처 버블 핸드워시, 500ml, 2개","36,380","21,400","(100ml당 2,140원)",모레(수) 도착 예정,(24527),"최대 1,070원 적립",coupang_img\1930041613.jpg
1463172,household_items,"엠에스 L형 치간칫솔 SSSS, 50개입, 1개","33,220","19,540",(1개입당 391원),모레(수) 도착 예정,(11966),최대 977원 적립,coupang_img\1463172.jpg
7151994731,household_items,"케라시스 러블리 앤 로맨틱 퍼퓸샴푸 꽃향, 980ml, 3개","22,900","17,090",(100ml당 581원),내일(화) 도착 보장,(79054),최대 855원 적립,coupang_img\7151994731.jpg
188227098,household_items,"코멧 아기물티슈 오리지널 캡형, 100매, 10팩","18,000","11,190",(10매당 112원),내일(화) 도착 보장,(356376),최대 550원 적립,coupang_img\188227098.jpg
7518506015,household_items,"스너글 블루스파클 플러스 섬유유연제, 1개, 1.8L","36,460","21,450","(100ml당 1,192원)",모레(수) 도착 예정,(20047),"최대 1,073원 적립",coupang_img\7518506015.jpg
6348132855,household_items,"더마비 데일리 모이스처 바디워시 프레쉬 피치향, 1개, 1000ml","12,500","11,900","(100ml당 1,190원)",내일(화) 도착 보장,(4042),최대 595원 적립,coupang_img\6348132855.jpg
181699807,household_items,"밀크바오밥 바디워시 화이트머스크향, 1000ml, 1개","13,900","12,900","(100ml당 1,290원)",내일(화) 도착 보장,(73599),최대 548원 적립,coupang_img\181699807.jpg
6596056165,household_items,"한입 100% 베이킹소다 리필형, 2kg, 1개","35,000","15,190",(100g당 760원),5/30(목) 도착 예정,(24937),최대 760원 적립,coupang_img\6596056165.jpg
7751117810,household_items,"퍼실 파워젤 딥클린 라벤더 코튼 프레쉬 일반용 리필, 1.5L, 1개","33,220","19,540","(100ml당 1,303원)",모레(수) 도착 예정,(46010),최대 977원 적립,coupang_img\7751117810.jpg
7751136354,household_items,"피죤 레귤러 핑크로즈 섬유유연제 리필, 2.1L, 3개","37,660","22,150",(100ml당 352원),모레(수) 도착 예정,(82947),"최대 1,108원 적립",coupang_img\7751136354.jpg
7470910584,household_items,"시드물 닥터트럽 스킨 리터닝 클렌징 밀크, 200ml, 1개","13,600","13,180",(10ml당 659원),내일(화) 도착 보장,(4501),최대 659원 적립,coupang_img\7470910584.jpg
5717491558,household_items,"화이트 입는 오버나이트 뉴 대형 생리대, 팬티형, 8개입, 2개","17,900","17,000","(1개입당 1,063원)",모레(수) 도착 예정,(47039),최대 808원 적립,coupang_img\5717491558.jpg
7871658962,household_items,"페브리즈 섬유탈취제 상쾌한향 본품, 900ml, 2개","19,040","18,000","(100ml당 1,000원)",내일(화) 도착 보장,(15567),최대 900원 적립,coupang_img\7871658962.jpg
6837794626,household_items,"티스 딥 오프 클렌징 오일, 280ml, 2개","34,000","16,480",(10ml당 294원),내일(화) 도착 보장,(28673),최대 824원 적립,coupang_img\6837794626.jpg
7158968254,household_items,"바른생각 익스트림 에어핏 콘돔, 10개입, 1개","13,900","10,360","(1개당 1,036원)",내일(화) 도착 보장,(6158),최대 518원 적립,coupang_img\7158968254.jpg
6402623352,household_items,"센스 물티슈 꿀벌 캡형, 100매입, 10개","36,550","21,500",(10매당 215원),모레(수) 도착 예정,(22760),"최대 1,075원 적립",coupang_img\6402623352.jpg
6267981389,household_items,"살림백서 편백수 피톤치드 스프레이, 1개, 500ml","15,000","9,900",(10ml당 198원),내일(화) 도착 보장,(4929),최대 495원 적립,coupang_img\6267981389.jpg
7477829804,household_items,"다우니 엑스퍼트 실내건조 1L x 3개, 1개","20,900","20,500","(100ml당 2,050원)",모레(수) 도착 예정,(191123),"최대 1,025원 적립",coupang_img\7477829804.jpg
7219286393,household_items,"홈키파 초파리싹 내츄럴 알파 살충제, 290ml, 1개","25,060","14,740","(1개당 14,740원)",모레(수) 도착 예정,(16016),최대 737원 적립,coupang_img\7219286393.jpg
654109,household_items,"밀크바오밥 헤어트리트먼트 화이트머스크향, 1L, 1개","13,900","12,900",(10ml당 129원),내일(화) 도착 보장,(36552),최대 580원 적립,coupang_img\654109.jpg
